% function evaluation | noise-free fitness - Fopt (-4.620900000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
579498 +9.961598180e-02 +9.961598180e-02 -4.619903840e+02 -4.620900000e+02 -2.3402e+00 +2.2981e+00 +2.2106e+00 +7.2944e-01 +2.3032e+00 +2.1751e+00 +2.5482e+00 +2.5955e+00 +1.8053e+00 +5.6866e-02 -2.7516e+00 -3.7842e+00 -1.4287e-01 -2.9654e+00 -1.3836e+00 -3.9263e+00 -3.4223e-01 +2.9448e+00 -2.8293e+00 +1.8195e+00
649666 +5.656684464e-02 +5.656684464e-02 -4.620334332e+02 -4.620900000e+02 -2.3402e+00 +2.2981e+00 +2.2106e+00 +7.2944e-01 +2.2975e+00 +2.1751e+00 +2.5482e+00 +2.5955e+00 +1.8053e+00 +5.6866e-02 -2.7516e+00 -3.7842e+00 -1.3857e-01 -2.9620e+00 -1.3836e+00 -3.9263e+00 -3.4223e-01 +2.9448e+00 -2.8313e+00 +1.8195e+00
854919 +3.088978191e-02 +3.088978191e-02 -4.620591102e+02 -4.620900000e+02 -2.3402e+00 +2.2981e+00 +2.2157e+00 +7.2944e-01 +2.2975e+00 +2.1751e+00 +2.5463e+00 +2.5977e+00 +1.8026e+00 +5.8250e-02 -2.7516e+00 -3.7842e+00 -1.3887e-01 -2.9586e+00 -1.3848e+00 -3.9263e+00 -3.4223e-01 +2.9482e+00 -2.8301e+00 +1.8195e+00
898334 +2.377509736e-02 +2.377509736e-02 -4.620662249e+02 -4.620900000e+02 -2.3402e+00 +2.2992e+00 +2.2106e+00 +7.2944e-01 +2.2975e+00 +2.1751e+00 +2.5473e+00 +2.5987e+00 +1.8040e+00 +5.6866e-02 -2.7506e+00 -3.7844e+00 -1.3797e-01 -2.9620e+00 -1.3848e+00 -3.9258e+00 -3.3855e-01 +2.9457e+00 -2.8313e+00 +1.8195e+00
947627 +1.322665222e-02 +1.322665222e-02 -4.620767733e+02 -4.620900000e+02 -2.3402e+00 +2.2981e+00 +2.2132e+00 +7.2944e-01 +2.2975e+00 +2.1751e+00 +2.5463e+00 +2.5977e+00 +1.8026e+00 +5.8250e-02 -2.7516e+00 -3.7842e+00 -1.3887e-01 -2.9586e+00 -1.3848e+00 -3.9227e+00 -3.3855e-01 +2.9482e+00 -2.8301e+00 +1.8195e+00
949915 +9.332964388e-03 +9.332964388e-03 -4.620806670e+02 -4.620900000e+02 -2.3402e+00 +2.2981e+00 +2.2132e+00 +7.2944e-01 +2.2975e+00 +2.1751e+00 +2.5463e+00 +2.5977e+00 +1.8026e+00 +5.8250e-02 -2.7516e+00 -3.7842e+00 -1.3887e-01 -2.9620e+00 -1.3848e+00 -3.9227e+00 -3.3855e-01 +2.9482e+00 -2.8301e+00 +1.8195e+00
1238132 +5.816848068e-03 +5.816848068e-03 -4.620841832e+02 -4.620900000e+02 -2.3402e+00 +2.2981e+00 +2.2132e+00 +7.2770e-01 +2.2996e+00 +2.1751e+00 +2.5463e+00 +2.5986e+00 +1.8026e+00 +5.8250e-02 -2.7506e+00 -3.7842e+00 -1.3787e-01 -2.9620e+00 -1.3848e+00 -3.9237e+00 -3.3822e-01 +2.9482e+00 -2.8301e+00 +1.8195e+00
1382169 +3.264480126e-03 +3.264480126e-03 -4.620867355e+02 -4.620900000e+02 -2.3402e+00 +2.2991e+00 +2.2132e+00 +7.2770e-01 +2.2996e+00 +2.1751e+00 +2.5473e+00 +2.5986e+00 +1.8026e+00 +5.8250e-02 -2.7506e+00 -3.7842e+00 -1.3797e-01 -2.9615e+00 -1.3848e+00 -3.9237e+00 -3.3855e-01 +2.9482e+00 -2.8301e+00 +1.8195e+00
1536510 +2.313600722e-03 +2.313600722e-03 -4.620876864e+02 -4.620900000e+02 -2.3402e+00 +2.2991e+00 +2.2132e+00 +7.2770e-01 +2.2996e+00 +2.1751e+00 +2.5473e+00 +2.5986e+00 +1.8030e+00 +5.8250e-02 -2.7506e+00 -3.7842e+00 -1.3797e-01 -2.9610e+00 -1.3848e+00 -3.9241e+00 -3.3883e-01 +2.9482e+00 -2.8301e+00 +1.8195e+00
1866097 +1.513423295e-03 +1.513423295e-03 -4.620884866e+02 -4.620900000e+02 -2.3402e+00 +2.2991e+00 +2.2133e+00 +7.2812e-01 +2.2996e+00 +2.1751e+00 +2.5473e+00 +2.5986e+00 +1.8028e+00 +5.7342e-02 -2.7506e+00 -3.7842e+00 -1.3857e-01 -2.9613e+00 -1.3848e+00 -3.9237e+00 -3.3937e-01 +2.9482e+00 -2.8291e+00 +1.8203e+00
% function evaluation | noise-free fitness - Fopt (7.766000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.736312762e+03 +2.736312762e+03 +2.813972762e+03 +7.766000000e+01 +1.9408e-01 +1.0513e+00 +2.2735e+00 -3.6200e-01 +4.8519e-01 +2.9829e-01 -3.2130e+00 -2.2696e+00 -2.3147e+00 +1.5515e+00 +1.2880e+00 -2.2353e+00 -1.2373e+00 +4.4799e+00 -4.3882e+00 +3.6121e+00 +2.6113e+00 +8.8542e-01 -3.2121e+00 +1.3045e+00
188 +7.917256582e+02 +7.917256582e+02 +8.693856582e+02 +7.766000000e+01 +4.3161e+00 +9.6752e-01 -3.9801e+00 +4.3656e+00 +4.4491e+00 -3.9116e+00 -4.5825e+00 +2.3940e+00 -2.4106e+00 +6.4714e-01 +4.0014e+00 +5.2024e-02 -2.1932e+00 +1.2693e+00 -2.9840e+00 +1.1123e+00 +2.4099e-01 -4.2940e-01 +5.2284e-02 -4.5683e+00
374 +6.060194815e+02 +6.060194815e+02 +6.836794815e+02 +7.766000000e+01 -1.1971e+00 -2.4974e+00 -1.0823e+00 +9.8067e-01 +2.4593e+00 +9.8188e-01 +3.0512e+00 -1.7727e+00 -2.9364e+00 +5.0786e-01 -2.6670e-01 +1.4066e+00 -1.0653e+00 -2.7096e+00 -2.4810e+00 -2.3229e+00 +5.1399e-01 -2.0869e+00 -6.5995e-01 -4.3966e+00
1304 +3.889710373e+02 +3.889710373e+02 +4.666310373e+02 +7.766000000e+01 +1.4184e+00 +3.2335e+00 +1.2393e+00 +1.7699e+00 -2.3557e+00 -4.8877e+00 -2.4651e+00 +5.2244e-02 +3.8085e-01 -4.8896e+00 +3.8092e+00 -2.8750e+00 -3.3868e+00 -2.7719e+00 -2.9840e+00 +5.7073e-01 +2.4099e-01 -3.7949e+00 +3.0043e+00 -3.0453e+00
2580 +2.460613804e+02 +2.460613804e+02 +3.237213804e+02 +7.766000000e+01 +3.3786e-01 +1.4810e+00 -2.4659e-01 +1.9130e+00 -1.2977e+00 -5.9968e-01 -1.2602e+00 -1.7754e+00 -5.4177e-01 -2.2897e+00 +2.1686e+00 +9.1325e-01 -1.3257e+00 -2.8670e+00 -4.4474e+00 +2.2645e+00 +2.4099e-01 -2.0548e+00 +2.8452e+00 -3.0277e+00
4069 +1.443958856e+02 +1.443958856e+02 +2.220558856e+02 +7.766000000e+01 +3.3985e+00 -1.6108e+00 +1.2393e+00 +1.9130e+00 -3.1385e+00 +8.2805e-01 +5.7704e-01 +1.4350e+00 +3.8085e-01 -4.8896e+00 +4.0014e+00 -3.9973e-01 -1.0518e+00 -2.8670e+00 -2.7439e+00 +2.2645e+00 +1.0775e+00 -2.0548e+00 +3.5395e+00 -2.8301e+00
5522 +9.352801604e+01 +9.352801604e+01 +1.711880160e+02 +7.766000000e+01 -7.3513e-01 +1.0467e+00 -1.2720e+00 +2.4976e+00 -8.1916e-01 -1.2729e+00 +5.7704e-01 +5.2244e-02 +9.1410e-01 -3.2327e+00 +4.0014e+00 +5.2024e-02 -1.0730e+00 -2.8670e+00 -3.1727e+00 +1.3969e+00 +5.1399e-01 -2.4150e+00 +2.8452e+00 -3.0277e+00
8091 +6.187519320e+01 +6.187519320e+01 +1.395351932e+02 +7.766000000e+01 +3.3985e+00 +1.0467e+00 -1.2720e+00 +3.1631e+00 -2.4571e+00 -5.9098e-01 +5.7704e-01 +5.2244e-02 +3.0754e-01 -3.2840e+00 +4.0014e+00 +5.2024e-02 -1.0518e+00 -2.0696e+00 -2.7439e+00 +1.0051e+00 +1.2526e-01 -2.4089e+00 +2.7716e+00 -3.0277e+00
27058 +3.854922502e+01 +3.854922502e+01 +1.162092250e+02 +7.766000000e+01 +3.4035e+00 -1.9016e+00 -1.2034e+00 +1.7587e+00 -2.4973e+00 -1.3524e+00 +5.3505e-01 +1.1366e-01 +7.6230e-01 -3.1737e+00 +2.4796e+00 +6.6025e-01 -1.2988e-01 -2.0517e+00 -2.4000e+00 +9.5958e-01 -3.0800e-01 -2.7559e+00 +2.7724e+00 -3.0474e+00
72869 +2.255948107e+01 +2.255948107e+01 +1.002194811e+02 +7.766000000e+01 +2.5121e+00 -1.7700e+00 -1.2303e+00 +2.4599e+00 -2.4881e+00 -1.3158e+00 +1.3968e+00 +7.0613e-01 +8.5695e-01 -3.8600e+00 +3.5097e+00 +6.5557e-01 +3.1385e-01 -1.6307e+00 -2.8095e+00 +1.3435e+00 -3.1724e-01 -3.0793e+00 +2.7372e+00 -3.7723e+00
74669 +1.584827299e+01 +1.584827299e+01 +9.350827299e+01 +7.766000000e+01 +2.3360e+00 -9.0339e-01 -1.2303e+00 +2.4599e+00 -2.4881e+00 -5.0776e-01 +1.3211e+00 -5.8003e-01 +9.8020e-02 -3.8600e+00 +3.5097e+00 -3.5694e-01 +3.4777e-01 -1.6307e+00 -2.8095e+00 +1.3435e+00 -2.9229e-01 -2.7484e+00 +2.7372e+00 -3.7723e+00
78866 +9.988298712e+00 +9.988298712e+00 +8.764829871e+01 +7.766000000e+01 +2.3360e+00 -9.0339e-01 -1.2303e+00 +2.4599e+00 -2.4881e+00 -5.0776e-01 +1.3211e+00 +1.2185e-01 +7.5764e-01 -3.8600e+00 +2.9704e+00 -4.1402e-01 +3.1385e-01 -1.6307e+00 -2.8095e+00 +1.3607e+00 -3.1724e-01 -2.7484e+00 +2.7716e+00 -3.7723e+00
82265 +5.780371026e+00 +5.780371026e+00 +8.344037103e+01 +7.766000000e+01 +2.4062e+00 -8.5074e-01 -1.2303e+00 +2.4599e+00 -2.4881e+00 -5.0776e-01 +1.3211e+00 +1.2185e-01 +1.4635e-01 -3.8600e+00 +2.9704e+00 +1.5855e-01 +3.1385e-01 -1.5935e+00 -2.8095e+00 +1.3510e+00 -3.1724e-01 -2.7484e+00 +2.7716e+00 -3.7723e+00
150693 +3.973925628e+00 +3.973925628e+00 +8.163392563e+01 +7.766000000e+01 +2.4062e+00 -8.5074e-01 -1.2303e+00 +2.4599e+00 -2.4571e+00 -5.0776e-01 +5.7460e-01 +1.2185e-01 +1.4635e-01 -3.8600e+00 +2.9661e+00 +1.5855e-01 +3.1385e-01 -1.5935e+00 -2.8095e+00 +1.3510e+00 -2.8904e-01 -2.7484e+00 +2.7716e+00 -3.7723e+00
164010 +2.134730828e+00 +2.134730828e+00 +7.979473083e+01 +7.766000000e+01 +2.3853e+00 -8.5074e-01 -1.2720e+00 +3.3445e+00 -2.4571e+00 -5.2810e-01 +5.7704e-01 +1.2398e-01 +1.9261e-01 -3.8600e+00 +2.9365e+00 +1.4417e-01 +2.8686e-01 -1.6079e+00 -2.7955e+00 +1.3646e+00 -2.8904e-01 -2.7597e+00 +2.7716e+00 -3.4629e+00
229077 +1.565869021e+00 +1.565869021e+00 +7.922586902e+01 +7.766000000e+01 +2.4062e+00 -8.5074e-01 -1.2748e+00 +3.3395e+00 -2.4571e+00 -5.4707e-01 +5.7460e-01 +1.2185e-01 +1.7203e-01 -3.8600e+00 +2.9583e+00 +1.5855e-01 +2.9800e-01 -1.5935e+00 -2.8095e+00 +1.3510e+00 -2.8904e-01 -2.7484e+00 +2.7716e+00 -3.7660e+00
231464 +9.849920895e-01 +9.849920895e-01 +7.864499209e+01 +7.766000000e+01 +2.4062e+00 -8.5074e-01 -1.2303e+00 +3.3395e+00 -2.4571e+00 -5.3546e-01 +5.7460e-01 +1.2185e-01 +1.7203e-01 -3.8600e+00 +2.9583e+00 +1.5855e-01 +2.9800e-01 -1.5935e+00 -2.8095e+00 +1.3510e+00 -2.8904e-01 -2.7484e+00 +2.7716e+00 -3.4472e+00
307646 +5.819770683e-01 +5.819770683e-01 +7.824197707e+01 +7.766000000e+01 +2.3830e+00 -8.5074e-01 -1.2748e+00 +3.3395e+00 -2.4706e+00 -5.3546e-01 +5.7460e-01 +1.2185e-01 +1.7203e-01 -3.8600e+00 +2.9583e+00 +1.5855e-01 +2.9800e-01 -1.5935e+00 -2.8136e+00 +1.3510e+00 -2.8904e-01 -2.7559e+00 +2.7716e+00 -3.4565e+00
342623 +3.976757649e-01 +3.976757649e-01 +7.805767576e+01 +7.766000000e+01 +2.4062e+00 -8.5074e-01 -1.2730e+00 +3.3194e+00 -2.4571e+00 -5.3795e-01 +5.9873e-01 +1.2434e-01 +1.7267e-01 -3.8600e+00 +2.9465e+00 +1.4319e-01 +3.0288e-01 -1.5972e+00 -2.8161e+00 +1.3424e+00 -2.9627e-01 -2.7506e+00 +2.7686e+00 -3.4525e+00
412547 +2.423753070e-01 +2.423753070e-01 +7.790237531e+01 +7.766000000e+01 +2.4062e+00 -8.5074e-01 -1.2730e+00 +3.3194e+00 -2.4577e+00 -5.3795e-01 +5.9873e-01 +1.2434e-01 +1.7203e-01 -3.8600e+00 +2.9583e+00 +1.5855e-01 +2.9800e-01 -1.5972e+00 -2.8161e+00 +1.3510e+00 -2.9326e-01 -2.7484e+00 +2.7716e+00 -3.4525e+00
418584 +1.353978064e-01 +1.353978064e-01 +7.779539781e+01 +7.766000000e+01 +2.4023e+00 -8.5074e-01 -1.2730e+00 +3.3194e+00 -2.4577e+00 -5.3795e-01 +5.8963e-01 +1.2185e-01 +1.7203e-01 -3.8600e+00 +2.9583e+00 +1.4319e-01 +2.9800e-01 -1.5972e+00 -2.8161e+00 +1.3510e+00 -2.9326e-01 -2.7506e+00 +2.7686e+00 -3.4525e+00
488749 +9.651768734e-02 +9.651768734e-02 +7.775651769e+01 +7.766000000e+01 +2.4023e+00 -8.5588e-01 -1.2730e+00 +3.3194e+00 -2.4577e+00 -5.3795e-01 +5.8963e-01 +1.2185e-01 +1.7203e-01 -3.8600e+00 +2.9583e+00 +1.5197e-01 +2.9800e-01 -1.5972e+00 -2.8161e+00 +1.3510e+00 -2.9326e-01 -2.7506e+00 +2.7686e+00 -3.4525e+00
566311 +6.178014217e-02 +6.178014217e-02 +7.772178014e+01 +7.766000000e+01 +2.4023e+00 -8.5588e-01 -1.2730e+00 +3.3194e+00 -2.4577e+00 -5.3795e-01 +5.8963e-01 +1.1366e-01 +1.7203e-01 -3.8600e+00 +2.9583e+00 +1.5197e-01 +2.9800e-01 -1.5972e+00 -2.8193e+00 +1.3546e+00 -2.9326e-01 -2.7506e+00 +2.7665e+00 -3.4525e+00
631482 +3.458857229e-02 +3.458857229e-02 +7.769458857e+01 +7.766000000e+01 +2.3989e+00 -8.5588e-01 -1.2720e+00 +3.3219e+00 -2.4661e+00 -5.3795e-01 +5.8906e-01 +1.1366e-01 +1.7171e-01 -3.8600e+00 +2.9575e+00 +1.5226e-01 +2.9800e-01 -1.6003e+00 -2.8232e+00 +1.3527e+00 -2.9326e-01 -2.7491e+00 +2.7671e+00 -3.4525e+00
762745 +2.507268884e-02 +2.507268884e-02 +7.768507269e+01 +7.766000000e+01 +2.4001e+00 -8.5588e-01 -1.2730e+00 +3.3224e+00 -2.4637e+00 -5.3795e-01 +5.9002e-01 +1.1471e-01 +1.7203e-01 -3.8600e+00 +2.9583e+00 +1.5001e-01 +2.9800e-01 -1.6019e+00 -2.8185e+00 +1.3510e+00 -2.9326e-01 -2.7506e+00 +2.7679e+00 -3.4525e+00
843278 +1.531458750e-02 +1.531458750e-02 +7.767531459e+01 +7.766000000e+01 +2.4001e+00 -8.5588e-01 -1.2730e+00 +3.3224e+00 -2.4637e+00 -5.3795e-01 +5.8963e-01 +1.1471e-01 +1.7203e-01 -3.8600e+00 +2.9538e+00 +1.5001e-01 +2.9800e-01 -1.6019e+00 -2.8185e+00 +1.3553e+00 -2.9402e-01 -2.7506e+00 +2.7679e+00 -3.4525e+00
985378 +9.603991761e-03 +9.603991761e-03 +7.766960399e+01 +7.766000000e+01 +2.3989e+00 -8.5588e-01 -1.2720e+00 +3.3224e+00 -2.4637e+00 -5.3795e-01 +5.8963e-01 +1.1471e-01 +1.6744e-01 -3.8600e+00 +2.9538e+00 +1.5001e-01 +2.9800e-01 -1.6019e+00 -2.8185e+00 +1.3527e+00 -2.9402e-01 -2.7491e+00 +2.7671e+00 -3.4525e+00
1076856 +6.254751216e-03 +6.254751216e-03 +7.766625475e+01 +7.766000000e+01 +2.3989e+00 -8.5588e-01 -1.2720e+00 +3.3242e+00 -2.4641e+00 -5.3934e-01 +5.8963e-01 +1.1711e-01 +1.7171e-01 -3.8600e+00 +2.9552e+00 +1.5055e-01 +2.9828e-01 -1.6014e+00 -2.8193e+00 +1.3541e+00 -2.9426e-01 -2.7491e+00 +2.7671e+00 -3.4531e+00
1239121 +3.641658239e-03 +3.641658239e-03 +7.766364166e+01 +7.766000000e+01 +2.3989e+00 -8.5588e-01 -1.2720e+00 +3.3242e+00 -2.4641e+00 -5.3934e-01 +5.8963e-01 +1.1711e-01 +1.6993e-01 -3.8600e+00 +2.9552e+00 +1.5055e-01 +2.9828e-01 -1.6014e+00 -2.8193e+00 +1.3541e+00 -2.9426e-01 -2.7491e+00 +2.7671e+00 -3.4531e+00
1404508 +2.126101713e-03 +2.126101713e-03 +7.766212610e+01 +7.766000000e+01 +2.3989e+00 -8.5588e-01 -1.2720e+00 +3.3224e+00 -2.4637e+00 -5.3934e-01 +5.8963e-01 +1.1711e-01 +1.6973e-01 -3.8605e+00 +2.9546e+00 +1.5040e-01 +2.9828e-01 -1.6021e+00 -2.8203e+00 +1.3541e+00 -2.9426e-01 -2.7491e+00 +2.7671e+00 -3.4525e+00
% function evaluation | noise-free fitness - Fopt (1.156800000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.486413873e+03 +2.486413873e+03 +2.602093873e+03 +1.156800000e+02 -2.5341e+00 +8.6807e-01 +1.5984e+00 -4.1208e-02 +2.6399e+00 -4.5352e+00 -2.3010e+00 -2.5469e+00 +1.7298e+00 +3.9012e-01 -6.6808e-02 -1.0107e+00 -4.6709e+00 -2.7187e-01 +4.2226e+00 -9.0342e-01 -4.5125e-01 +8.0716e-01 +4.8894e+00 +3.9316e+00
